title,url,field,source_file,possibly_broken
Summer Internship Program in Biomedical Research,https://www.google.com/search?q=Summer%20Internship%20Program%20in%20Biomedical%20Research%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Summer Research Opportunity Program,https://www.google.com/search?q=Summer%20Research%20Opportunity%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
SURIP – Summer Undergraduate Research Internship Program,https://www.google.com/search?q=SURIP%20%E2%80%93%20Summer%20Undergraduate%20Research%20Internship%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
American Heart Association - Undergraduate Student Fellowship Program (AHA-USF),https://www.google.com/search?q=American%20Heart%20Association%20-%20Undergraduate%20Student%20Fellowship%20Program%20(AHA-USF)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Short-Term Educational Program for Underrepresented Persons (STEP-UP,https://www.google.com/search?q=Short-Term%20Educational%20Program%20for%20Underrepresented%20Persons%20(STEP-UP%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Stanford Summer Research Program (SSRP)/Amgen Scholars,https://www.google.com/search?q=Stanford%20Summer%20Research%20Program%20(SSRP)%2FAmgen%20Scholars%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
2021 Summer Undergraduate Research Program,https://www.google.com/search?q=2021%20Summer%20Undergraduate%20Research%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Summer Accelerated Biomedical Research (SABR) Program,https://www.google.com/search?q=Summer%20Accelerated%20Biomedical%20Research%20(SABR)%20Program%20%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Sackler School Summer Research Programs,https://www.google.com/search?q=Sackler%20School%20Summer%20Research%20Programs%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Summer in Biomedical Sciences (SIBS) Undergraduate Research Program,https://www.google.com/search?q=Summer%20in%20Biomedical%20Sciences%20(SIBS)%20Undergraduate%20Research%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Summer Programs for Undergraduate Research,https://www.google.com/search?q=Summer%20Programs%20for%20Undergraduate%20Research%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
MEDICAL SCIENTIST TRAINING PROGRAM,https://www.google.com/search?q=MEDICAL%20SCIENTIST%20TRAINING%20PROGRAM%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
The Leadership Alliance & The University of Chicago Summer Research Early Identification Program,https://www.google.com/search?q=The%20Leadership%20Alliance%20%26%20The%20University%20of%20Chicago%20Summer%20Research%20Early%20Identification%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Pritzker School of Medicine Experience in Research,https://www.google.com/search?q=Pritzker%20School%20of%20Medicine%20Experience%20in%20Research%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Graduate Experience for Multicultural Students (GEMS),https://www.google.com/search?q=Graduate%20Experience%20for%20Multicultural%20Students%20(GEMS)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Undergraduate Summer Research,https://www.google.com/search?q=Undergraduate%20Summer%20Research%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Summer Undergraduate Fellowsip in Genetics (SUNFIG),https://www.google.com/search?q=Summer%20Undergraduate%20Fellowsip%20in%20Genetics%20(SUNFIG)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
The Summer Research Opportunities Program (SROP),https://www.google.com/search?q=The%20Summer%20Research%20Opportunities%20Program%20(SROP)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Biomedical Scholars Summer Undergraduate Research Program,https://www.google.com/search?q=Biomedical%20Scholars%20Summer%20Undergraduate%20Research%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Summer Health Professions Education Program at the University of Iowa,https://www.google.com/search?q=Summer%20Health%20Professions%20Education%20Program%20at%20the%20University%20of%20Iowa%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Biochemistry Summer Undergraduate Research Fellowship (BSURF),https://www.google.com/search?q=Biochemistry%20Summer%20Undergraduate%20Research%20Fellowship%20(BSURF)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
UI Summer Research Opportunities Program (SROP),https://www.google.com/search?q=UI%20Summer%20Research%20Opportunities%20Program%20(SROP)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
NSF-REU: Summer Program in the Biomedical Sciences,https://www.google.com/search?q=NSF-REU%3A%20Summer%20Program%20in%20the%20Biomedical%20Sciences%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Maryland Scholars Summer Research Program,https://www.google.com/search?q=University%20of%20Maryland%20Scholars%20Summer%20Research%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Massachusetts Medical School (UMMS) Summer Undergraduate Research Opportunity,https://www.google.com/search?q=University%20of%20Massachusetts%20Medical%20School%20(UMMS)%20Summer%20Undergraduate%20Research%20Opportunity%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Medicine and Dentistry of New Jersey Robert Wood Johnson Medical School and Rutgers University,https://www.google.com/search?q=University%20of%20Medicine%20and%20Dentistry%20of%20New%20Jersey%20Robert%20Wood%20Johnson%20Medical%20School%20and%20Rutgers%20University%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Michigan,https://www.google.com/search?q=University%20of%20Michigan%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Mississippi SURE,https://www.google.com/search?q=University%20of%20Mississippi%20SURE%20%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Nebraska - Lincoln Summer Research Program,https://www.google.com/search?q=University%20of%20Nebraska%20-%20Lincoln%20Summer%20Research%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Nebraska Medical Center SURP,https://www.google.com/search?q=University%20of%20Nebraska%20Medical%20Center%20SURP%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of New Mexico School of Medicine: Undergraduate Pipeline Network Summer Research Experience,https://www.google.com/search?q=University%20of%20New%20Mexico%20School%20of%20Medicine%3A%20Undergraduate%20Pipeline%20Network%20Summer%20Research%20Experience%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Oklahoma Health Sciences Center: Native American Center for Health Research Summer Undergraduate Research Experience,https://www.google.com/search?q=University%20of%20Oklahoma%20Health%20Sciences%20Center%3A%20Native%20American%20Center%20for%20Health%20Research%20Summer%20Undergraduate%20Research%20Experience%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Oklahoma Health Sciences Center: Summer Undergraduate Research Experience,https://www.google.com/search?q=University%20of%20Oklahoma%20Health%20Sciences%20Center%3A%20Summer%20Undergraduate%20Research%20Experience%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Oklahoma Health Sciences Center: Stephenson Cancer Center Summer Undergraduate Program,https://www.google.com/search?q=University%20of%20Oklahoma%20Health%20Sciences%20Center%3A%20Stephenson%20Cancer%20Center%20Summer%20Undergraduate%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Pennsylvania: Summer Undergraduate Internship Program (SUIP),https://www.google.com/search?q=University%20of%20Pennsylvania%3A%20Summer%20Undergraduate%20Internship%20Program%20(SUIP)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
University of Pennsylvania: Undergraduate Clinical Scholars Program,https://www.google.com/search?q=University%20of%20Pennsylvania%3A%20Undergraduate%20Clinical%20Scholars%20Program%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Columbia University: Summer Public Health Scholars Program (SPHSP),https://www.google.com/search?q=Columbia%20University%3A%20Summer%20Public%20Health%20Scholars%20Program%20(SPHSP)%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
Feinstein Summer Research Internship Program,https://redcap.northwell.edu/surveys/?s=KFHCP9TK9J,applicationUrl,comprehensive-8-file-opportunities.json,NO
NASA Spring Internships Stem,https://www.google.com/search?q=NASA%20Spring%20Internships%20Stem%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
NASA Spring Internships Pathways,https://www.google.com/search?q=NASA%20Spring%20Internships%20Pathways%20application,applicationUrl,comprehensive-8-file-opportunities.json,NO
2021 Summer Student Worker Program-Pfizer,http://host.pcrecruiter.net/pcrbin/jobboard.aspx?uid=pfizer.atriumstaffing&src=GBC,applicationUrl,comprehensive-8-file-opportunities.json,NO
<</Subtype/Link/Rect[ 105.75 417.45 502.84 435.87] /BS<</W 0>>/F 4/A<</Type/Action/S/URI/URI(http://www.admission.bryant.edu/Academics/PWCSummerProgram/Tabid/4803/Default.aspx) >>/StructParent 29>>,http://www.eng.lsu.edu/diversity/precollege/rehams),applicationUrl,comprehensive-8-file-opportunities.json,NO
<</Subtype/Link/Rect[ 69.75 241.88 204.92 260.31] /BS<</W 0>>/F 4/A<</Type/Action/S/URI/URI(http://ce.columbia.edu/High-School-Programs-Homepage) >>/StructParent 42>>,http://www.summercollege.cornell.edu/),applicationUrl,comprehensive-8-file-opportunities.json,NO
¡OYE! Group’s ‘Come to the Corner’ programs,https://oyegroup.org,url,comprehensive-batch-opportunities.json,NO
826 NYC: Write After School,https://826nyc.org/program/afterschool,url,comprehensive-batch-opportunities.json,NO
A Better Chance (ABC),https://abetterchance.org,url,comprehensive-batch-opportunities.json,NO
ACE Mentor Program,https://www.acementor.org,url,comprehensive-batch-opportunities.json,NO
Adler Youth Program,https://www.stellaadler.com/outreach,url,comprehensive-batch-opportunities.json,NO
All Star Code Summer Institute,https://allstarcode.org,url,comprehensive-batch-opportunities.json,NO
All Stars Project: Talent Show Network,https://allstars.org,url,comprehensive-batch-opportunities.json,NO
Apex for Youth,https://apexforyouth.org,url,comprehensive-batch-opportunities.json,NO
Apollo Theater Academy High School Internships,https://www.apollotheater.org,url,comprehensive-batch-opportunities.json,NO
Applied Research Innovations in Science and Engineering (ARISE),https://engineering.nyu.edu,url,comprehensive-batch-opportunities.json,NO
ArtsConnection: Teen Reviewers and Critics Program (TRaC),https://artsconnection.org,url,comprehensive-batch-opportunities.json,NO
BAM Spring Dance Insider,https://www.bam.org,url,comprehensive-batch-opportunities.json,NO
Baruch College STEP Academy,https://baruch.cuny.edu,url,comprehensive-batch-opportunities.json,NO
Battery Park City Parks Programs,https://bpca.ny.gov,url,comprehensive-batch-opportunities.json,NO
Beginning with Children Legacy Network,https://Academic Prep,url,comprehensive-batch-opportunities.json,YES
Bike New York,https://www.bike.nyc,url,comprehensive-batch-opportunities.json,NO
Bossgirls Summer Program,https://bossgirls.org,url,comprehensive-batch-opportunities.json,NO
Breakthrough New York,https://btny.org,url,comprehensive-batch-opportunities.json,NO
Bridge to Enter Advanced Mathematics (BEAM),https://beammath.org,url,comprehensive-batch-opportunities.json,NO
Bronx River Art Center: Teen Project Studio,https://bronxriverart.org,url,comprehensive-batch-opportunities.json,NO
Bronx Youth Photo League,https://bronxdoc.org,url,comprehensive-batch-opportunities.json,NO
Brooklyn District Attorney’s Office Internship,https://www.brooklynda.org,url,comprehensive-batch-opportunities.json,NO
